사업자등록번호,조사년도,매출액,영업이익,당기순이익
1198603534,2020.0,1858317.0,4878.0,12885.0
1198603534,2019.0,2000056.0,13439.0,12379.0
1198603534,2018.0,1685733.0,10229.0,9426.0
1198603534,2017.0,1992633.0,11894.0,10790.0
1198603535,2020.0,11854249.0,290566.0,352656.0
1198603535,2019.0,25574194.0,245046.0,61852.0
1198603535,2018.0,20434298.0,454300.0,397261.0
1198603535,2017.0,20111782.0,394483.0,359175.0
1208703536,2019.0,7819000.0,79000.0,81000.0
1208703536,2018.0,7425000.0,164000.0,142000.0
1218103537,2016.0,1258000.0,268000.0,237000.0
1218103537,2017.0,1005009.0,33136.0,34616.0
1218103537,2018.0,913503.0,4089.0,21252.0
1218103537,2019.0,1611328.0,338853.0,321519.0
1218103537,2020.0,1299088.0,226863.0,215252.0
1222503538,2020.0,155813.0,9819.0,17975.0
1222503538,2019.0,98359.0,2081.0,5821.0
1222503538,2018.0,226931.0,53583.0,58837.0
1222503538,2017.0,162238.0,17978.0,17978.0
1238603539,2017.0,1112000.0,69000.0,47000.0
1498603544,2019.0,1697612.0,150627.0,149534.0
1498603544,2020.0,3129746.0,288621.0,289012.0
1548703545,2020.0,4193842.0,202689.0,171803.0
1548703545,2019.0,6615189.0,297775.0,232442.0
1548703545,2018.0,3853925.0,116290.0,83208.0
1548703545,2017.0,5311613.0,203524.0,152839.0
1998103546,2020.0,3111989.0,7728.0,28461.0
1998103546,2019.0,3627510.0,285199.0,311348.0
1998103546,2018.0,2941129.0,90135.0,85832.0
1998103546,2017.0,526268.0,-329.0,2662.0
2228103547,2020.0,5789748.0,1233695.0,1275267.0
2228103547,2019.0,5237848.0,652783.0,741411.0
2228103547,2018.0,4090959.0,1128710.0,1109405.0
2228103547,2017.0,1898905.0,466436.0,464092.0
2398603548,2020.0,3307495.0,-315937.0,-325294.0
2398603548,2019.0,4586977.0,443714.0,411631.0
2398603548,2018.0,1750350.0,95457.0,91323.0
2398603548,2017.0,1830727.0,199011.0,191953.0
3388603550,2020.0,163049.0,-26856.0,-18922.0
3388603550,2019.0,166883.0,3370.0,7621.0
3388603550,2018.0,113773.0,13263.0,14681.0
3708603551,2020.0,5221566.0,166719.0,2288.0
3708603551,2019.0,3187804.0,439506.0,431506.0
3708603551,2018.0,1703590.0,144780.0,128892.0
3708603551,2017.0,1605000.0,152000.0,141000.0
4098603552,2020.0,883237.0,29674.0,17736.0
4098603552,2019.0,1016717.0,57920.0,33981.0
4298603554,2020.0,1243009.0,200658.0,201520.0
4298603554,2019.0,699648.0,75606.0,75616.0
5078103555,2020.0,13169463.0,40679.0,155216.0
5078103555,2019.0,7960190.0,27867.0,236020.0
5078103555,2018.0,4846973.0,-859114.0,-782989.0
5078103555,2017.0,26476495.0,3981144.0,3754286.0
5868103558,2018.0,4685000.0,-71000.0,18000.0
5868103558,2017.0,4052000.0,15000.0,173000.0
6178603559,2020.0,106272.0,26981.0,22935.0
6178603559,2019.0,39382.0,-30450.0,-34661.0
6178603559,2018.0,85159.0,-1467.0,-5741.0
6178603559,2017.0,102926.0,5611.0,761.0
7568603561,2019.0,6509.0,-347584.0,-341328.0
8638103562,2016.0,20426605.0,5710191.0,5133004.0
8638103562,2017.0,22605999.0,3630126.0,2832337.0
8638103562,2018.0,26116058.0,3446072.0,2677159.0
8638103562,2019.0,35617007.0,1493358.0,149042.0
8638103562,2020.0,4070137.0,-14921033.0,-16818796.0
1058603564,2020.0,144701532.0,266818.0,1733638.0
1058603564,2020.0,144701532.0,266818.0,1733638.0
1058603564,2019.0,219673338.0,1834946.0,1473033.0
1058603564,2019.0,219673338.0,1834946.0,1473033.0
1058603564,2018.0,220247762.0,1664379.0,1354411.0
1058603564,2018.0,220247762.0,1664379.0,1354411.0
1058603564,2017.0,191303077.0,345851.0,280968.0
1058603564,2017.0,191303077.0,345851.0,280968.0
1058703565,2020.0,2700718.0,42707.0,65360.0
1058703565,2019.0,2661435.0,26397.0,45599.0
1058703565,2018.0,2517982.0,60527.0,54518.0
1058703565,2017.0,2066070.0,16811.0,16958.0
2208703566,2016.0,1760843.0,109121.0,205350.0
2208703566,2017.0,1657502.0,-316793.0,-284470.0
2208703566,2018.0,2099958.0,184457.0,212197.0
2208703566,2019.0,2135129.0,31499.0,50157.0
2208703566,2020.0,1365695.0,-783362.0,-690088.0
3148103567,2016.0,1807810.0,65354.0,72964.0
3148103567,2017.0,1510775.0,-64781.0,-49117.0
3148103567,2018.0,1235321.0,-245163.0,-219737.0
3148103567,2019.0,1235973.0,-223327.0,-205405.0
3148103567,2020.0,1033416.0,47374.0,19852.0
2118803569,2020.0,2678758.0,-129140.0,-157620.0
2118803569,2019.0,2693863.0,43936.0,23637.0
2118803569,2018.0,2131501.0,31997.0,22914.0
2118803569,2017.0,1864427.0,-278442.0,-281675.0
2130203570,2020.0,481013.0,68020.0,64730.0
2130203570,2019.0,449799.0,57161.0,55511.0
4158103572,2020.0,1507061.0,103938.0,99598.0
4158103572,2019.0,1616315.0,93509.0,102337.0
4158103572,2018.0,1026249.0,53837.0,74157.0
4158103572,2017.0,1564975.0,98316.0,95191.0
6168603573,2020.0,918746.0,-1680555.0,-1329661.0
6168603573,2019.0,7949989.0,22595.0,60126.0
6168603573,2018.0,11796077.0,33450.0,43645.0
6168603573,2017.0,8526711.0,94687.0,122661.0
8072203574,2020.0,1280703.0,99504.0,97310.0
8072203574,2019.0,1270672.0,104067.0,85334.0
8072203574,2018.0,1285810.0,207092.0,182309.0
8072203574,2017.0,1204850.0,218572.0,218938.0
2098103575,2016.0,35797118.0,431536.0,428006.0
2098103575,2017.0,44787464.0,946556.0,1041736.0
2098103575,2018.0,51991269.0,1333932.0,955065.0
2098103575,2019.0,49181780.0,2821074.0,3744640.0
2098103575,2020.0,54272130.0,3202772.0,2873317.0
2208803576,2020.0,3510404.0,68722.0,52401.0
2208803576,2019.0,1844065.0,19132.0,15234.0
2208803576,2018.0,1244888.0,7419.0,9378.0
2208803576,2017.0,828640.0,21605.0,24072.0
2208803577,2020.0,546859.0,84649.0,83476.0
4278803578,2019.0,521106.0,113286.0,107266.0
4278803578,2018.0,335541.0,196099.0,178023.0
4278803578,2020.0,786024.0,162990.0,146920.0
5958703579,2020.0,404063.0,16505.0,20752.0
5958703579,2019.0,451859.0,56079.0,57027.0
5958703579,2018.0,175019.0,52414.0,52404.0
5958703579,2017.0,151273.0,25910.0,25847.0
6588703580,2020.0,1704263.0,40664.0,34256.0
6588703580,2019.0,1404563.0,63030.0,60501.0
6588703580,2018.0,402960.0,-25651.0,-26083.0
6588703580,2017.0,389013.0,-41959.0,-42490.0
6868603581,2020.0,4460884.0,546239.0,507596.0
6868603581,2019.0,1399505.0,-57456.0,-54144.0
6868603581,2018.0,871589.0,26653.0,23893.0
6868603581,2017.0,674000.0,157071.0,143179.0
1018603582,2016.0,3631074.0,-832251.0,848876.0
1018603582,2016.0,3631074.0,-832251.0,848876.0
1018603582,2017.0,1670647.0,323090.0,569137.0
1018603582,2017.0,1670647.0,323090.0,569137.0
1018603582,2018.0,917097.0,-653619.0,-504524.0
1018603582,2018.0,917097.0,-653619.0,-504524.0
1018603582,2019.0,58102939.0,4288656.0,3789595.0
1018603582,2019.0,58102939.0,4288656.0,3789595.0
1018603582,2020.0,146123265.0,2772681.0,2264510.0
1018603582,2020.0,146123265.0,2772681.0,2264510.0
1278603583,2020.0,555552.0,70234.0,54578.0
1278603583,2019.0,614747.0,79052.0,60945.0
5726503585,2019.0,595783.0,67698.0,67698.0
5726503585,2018.0,607354.0,69420.0,69420.0
5726503585,2017.0,871970.0,94364.0,94364.0
6788103586,2020.0,1409632.0,41962.0,77784.0
6788103586,2019.0,705949.0,32446.0,30477.0
6788103586,2018.0,132500.0,6333.0,5773.0
1448103587,2020.0,20894076.0,732119.0,1093866.0
1448103587,2019.0,18331552.0,1425936.0,1356307.0
1448103587,2018.0,17658094.0,1525627.0,1362081.0
1448103587,2017.0,16977446.0,1417186.0,1305832.0
3128103588,2017.0,2709000.0,-268000.0,-303000.0
8088603589,2018.0,34000.0,-102000.0,-44000.0
1058703590,2020.0,925534.0,-335019.0,-329580.0
1058703590,2019.0,1386253.0,-14437.0,-7497.0
1058703590,2018.0,1348783.0,62276.0,54368.0
1058703590,2017.0,1188999.0,128759.0,106161.0
1018103591,2019.0,11852720.0,217128.0,122018.0
1018103591,2018.0,18660199.0,498592.0,419602.0
1018103591,2017.0,16894193.0,116792.0,190458.0
2568103592,2018.0,578582.0,73765.0,78500.0
2568103592,2017.0,391982.0,77128.0,70257.0
4118803593,2020.0,1011328.0,51237.0,53722.0
4118803593,2019.0,109500.0,-17589.0,-17579.0
6578703595,2020.0,3003474.0,245243.0,166593.0
6578703595,2019.0,980129.0,89892.0,71815.0
6578703595,2018.0,5685612.0,1271687.0,1075257.0
6578703595,2017.0,983777.0,98860.0,85369.0
1918803596,2020.0,121014.0,18795.0,5108.0
1918803596,2019.0,69259.0,-138276.0,-131119.0
1918803596,2018.0,63636.0,-209550.0,-91648.0
1918803596,2017.0,63282.0,-155661.0,-9952.0
2208703597,2020.0,1306371.0,5887.0,3593.0
2208703597,2019.0,1706591.0,62452.0,61559.0
2208703597,2018.0,851234.0,19043.0,17999.0
2208703597,2017.0,841477.0,47277.0,46710.0
3378703598,2020.0,1251325.0,-273514.0,-350151.0
3378703598,2019.0,2089278.0,734351.0,768402.0
3378703598,2018.0,1000534.0,354903.0,362105.0
3378703598,2017.0,263484.0,59338.0,57463.0
3478703599,2020.0,1404642.0,154700.0,160176.0
4968603600,2020.0,6586344.0,-153111.0,-121337.0
4968603600,2019.0,8194107.0,92803.0,111260.0
4968603600,2018.0,2850059.0,94495.0,33617.0
4968603600,2017.0,958536.0,20147.0,20247.0
2208103601,2016.0,97909614.0,27265635.0,11678710.0
2208103601,2016.0,97909614.0,27265635.0,11678710.0
2208103601,2017.0,95567741.0,18304490.0,4835177.0
2208103601,2017.0,95567741.0,18304490.0,4835177.0
2208103601,2018.0,100185692.0,28879436.0,17702028.0
2208103601,2018.0,100185692.0,28879436.0,17702028.0
2208103601,2019.0,97637849.0,28509417.0,18605801.0
2208103601,2019.0,97637849.0,28509417.0,18605801.0
2208103601,2020.0,100833196.0,35486364.0,17699853.0
2208103601,2020.0,100833196.0,35486364.0,17699853.0
2248103602,2018.0,837287.0,47255.0,42164.0
3078103603,2020.0,1777410.0,103312.0,81277.0
3078103603,2019.0,1455126.0,128644.0,135546.0
3988103604,2018.0,4975000.0,39000.0,37000.0
3988103604,2017.0,802000.0,-24000.0,-24000.0
6190503605,2020.0,591044.0,191397.0,188529.0
6190503605,2019.0,776184.0,116460.0,114479.0
6190503605,2018.0,264406.0,8202.0,19818.0
6190503605,2017.0,330483.0,20413.0,20651.0
6768703606,2020.0,672792.0,87209.0,108146.0
6768703606,2019.0,548408.0,-125619.0,-88066.0
6768703606,2018.0,511154.0,7955.0,22395.0
6768703606,2017.0,331354.0,-73727.0,-72308.0
6868603607,2020.0,305600.0,23642.0,270072.0
6868603607,2019.0,343200.0,86806.0,75149.0
6868603607,2018.0,315600.0,5112.0,42618.0
6868603607,2017.0,303600.0,9464.0,6565.0
1328603609,2019.0,3694817.0,186205.0,193237.0
3268803610,2020.0,1084096.0,-919643.0,-761244.0
3268803610,2019.0,97779.0,-900354.0,-867820.0
3268803610,2018.0,238.0,-231499.0,-223000.0
2158603611,2020.0,1344347.0,-243002.0,-229534.0
2158603611,2019.0,2312289.0,-496474.0,-444410.0
2968703612,2020.0,1602724.0,-968278.0,-816352.0
2968703612,2019.0,208637.0,-1286014.0,-1328278.0
4918603613,2020.0,1441594.0,100523.0,95216.0
4918603613,2019.0,525932.0,51217.0,45534.0
4918603613,2018.0,112545.0,54022.0,54031.0
1058703614,2020.0,379647.0,-6495.0,-34.0
1058703614,2019.0,477481.0,6367.0,12748.0
1058703614,2018.0,517690.0,-31495.0,-24378.0
1058703614,2017.0,631740.0,31748.0,21377.0
2018103615,2017.0,556203.0,38350.0,30706.0
3998703616,2018.0,868415.0,1690.0,8017.0
3998703616,2017.0,555864.0,72407.0,72086.0
1101903617,2019.0,152404.0,25395.0,25395.0
1101903617,2018.0,232895.0,20642.0,20642.0
1101903617,2017.0,165165.0,62843.0,62843.0
1138603618,2020.0,244180.0,28736.0,36706.0
1138603618,2019.0,522376.0,39195.0,57529.0
1138603618,2018.0,1382645.0,117858.0,123896.0
1138603618,2017.0,2183503.0,345675.0,358824.0
1218103619,2019.0,18222515.0,528919.0,360369.0
1218103619,2020.0,10467779.0,364295.0,153593.0
4028103620,2020.0,6611356.0,46568.0,52437.0
4028103620,2019.0,1166767.0,18228.0,25738.0
4028103620,2018.0,308736.0,-76117.0,-56775.0
4028103620,2017.0,585267.0,-3699.0,1022.0
5458103622,2020.0,25672888.0,131404.0,253181.0
5458103622,2020.0,25672888.0,131404.0,253181.0
5458103622,2019.0,24942041.0,81815.0,171933.0
5458103622,2019.0,24942041.0,81815.0,171933.0
5458103622,2017.0,11880052.0,61265.0,63789.0
5888103623,2018.0,6588280.0,2127353.0,2078962.0
5888103623,2019.0,8130616.0,424046.0,659275.0
5888103623,2020.0,7353425.0,-998713.0,-957546.0
1048603626,2020.0,1438663.0,93366.0,95495.0
1048603626,2019.0,1709859.0,105895.0,108178.0
1048603626,2018.0,1855343.0,113640.0,114206.0
1048603626,2017.0,1895104.0,116392.0,115265.0
1448103627,2020.0,3312267.0,61965.0,68599.0
1448103627,2019.0,2146214.0,9269.0,10190.0
1448103627,2018.0,2318000.0,160000.0,170000.0
1448103627,2017.0,2269000.0,92000.0,88000.0
2268703628,2020.0,319767.0,12032.0,10584.0
2268703628,2019.0,244820.0,44943.0,43909.0
2268703628,2018.0,233431.0,191.0,1576.0
2268703628,2017.0,75906.0,-42012.0,-39060.0
2648103629,2020.0,693377.0,-100009.0,-76753.0
2648103629,2019.0,768169.0,18646.0,5960.0
2648103629,2018.0,875500.0,-11102.0,2627.0
2648103629,2017.0,1054701.0,-89098.0,-89781.0
6748103630,2020.0,1006122.0,70559.0,61162.0
6748103630,2019.0,825911.0,40980.0,34126.0
6748103630,2018.0,611648.0,60078.0,57286.0
6748103630,2017.0,191917.0,28130.0,25043.0
1201203631,2020.0,90413.0,21491.0,21491.0
1201203631,2019.0,203190.0,50717.0,29582.0
1201203631,2018.0,188235.0,55556.0,44420.0
1201203631,2017.0,194630.0,44587.0,34931.0
1978103632,2020.0,436429.0,56546.0,45317.0
1978103632,2019.0,198800.0,11244.0,6756.0
1978103632,2018.0,249033.0,12801.0,7038.0
1978103632,2017.0,157400.0,13434.0,20843.0
3208803633,2019.0,1799088.0,-15588.0,8233.0
3208803633,2018.0,1339164.0,12460.0,8927.0
3208803633,2017.0,504483.0,12084.0,10715.0
6168803634,2019.0,33174934.0,669236.0,518354.0
6168803634,2018.0,3155.0,-1455639.0,-1558810.0
6168803634,2017.0,12000.0,-494399.0,-585155.0
8548603635,2020.0,2615955.0,115443.0,125751.0
8548603635,2019.0,1669121.0,106062.0,98079.0
8548603635,2018.0,18500.0,-17664.0,-17652.0
8788103636,2020.0,445915.0,140564.0,130192.0
8788103636,2019.0,294977.0,122046.0,112270.0
8788103636,2018.0,138291.0,48144.0,44348.0
8788103636,2017.0,84682.0,1201.0,3847.0
2138103637,2020.0,17536119.0,93806.0,-433824.0
2138103637,2020.0,17536119.0,93806.0,-433824.0
2138103637,2019.0,16572507.0,242441.0,-40688.0
2138103637,2019.0,16572507.0,242441.0,-40688.0
2138103637,2018.0,17206311.0,88909.0,-92051.0
2138103637,2018.0,17206311.0,88909.0,-92051.0
2138103637,2017.0,21490328.0,21369.0,242777.0
2138103637,2017.0,21490328.0,21369.0,242777.0
1078703638,2019.0,10128976.0,738977.0,650356.0
1078703638,2018.0,14775404.0,1660517.0,1349426.0
1078703638,2017.0,19987820.0,2135016.0,1886516.0
1368103641,2020.0,39613100.0,863366.0,182013.0
1368103641,2020.0,39613100.0,863366.0,182013.0
1368103641,2019.0,45371686.0,381642.0,211365.0
1368103641,2019.0,45371686.0,381642.0,211365.0
1368103641,2018.0,45655499.0,1107233.0,417301.0
1368103641,2018.0,45655499.0,1107233.0,417301.0
1368103641,2017.0,56524134.0,2913259.0,1549636.0
1368103641,2017.0,56524134.0,2913259.0,1549636.0
1988703642,2020.0,1567555.0,294301.0,290665.0
1988703642,2019.0,1401641.0,16334.0,7513.0
1988703642,2018.0,999279.0,139485.0,145381.0
1988703642,2017.0,30128.0,9671.0,9677.0
2858103644,2018.0,2724000.0,189000.0,178000.0
2858103644,2017.0,1937000.0,69000.0,60000.0
3748103645,2020.0,499240.0,33931.0,36214.0
3748103645,2019.0,572901.0,17829.0,45302.0
4138603646,2016.0,2022299.0,906014.0,726809.0
4138603646,2017.0,4524104.0,1556341.0,1308436.0
4138603646,2018.0,8605736.0,2972862.0,2298426.0
4138603646,2019.0,11275155.0,2131868.0,1858741.0
4138603646,2020.0,10881270.0,1238892.0,1364200.0
5038503647,2019.0,3433751395.0,137151374.0,59522169.0
5038503647,2019.0,3433751395.0,137151374.0,59522169.0
5038503647,2018.0,3257681608.0,88939896.0,12519828.0
5038503647,2018.0,3257681608.0,88939896.0,12519828.0
5038503647,2017.0,3555315326.0,82515022.0,18142327.0
5038503647,2017.0,3555315326.0,82515022.0,18142327.0
1051503648,2020.0,1285051.0,314944.0,283608.0
1051503648,2019.0,733995.0,79367.0,66815.0
1051503648,2018.0,666825.0,59265.0,58285.0
1051503648,2017.0,599653.0,51877.0,50281.0
2148603649,2020.0,31271502.0,-405768.0,-928543.0
2148603649,2020.0,31271502.0,-405768.0,-928543.0
2148603649,2019.0,34559719.0,2714163.0,566485.0
2148603649,2019.0,34559719.0,2714163.0,566485.0
2148603649,2018.0,38148631.0,2634207.0,443578.0
2148603649,2018.0,38148631.0,2634207.0,443578.0
2148603649,2017.0,52542995.0,965682.0,763334.0
2148603649,2017.0,52542995.0,965682.0,763334.0
5038103650,2020.0,9036100.0,447568.0,465374.0
5038103650,2019.0,814042.0,-9376.0,1752.0
5038103650,2018.0,1963365.0,37916.0,45720.0
5038103650,2017.0,2349737.0,56106.0,50799.0
5178803651,2020.0,1025275.0,90282.0,88460.0
5178803651,2019.0,697572.0,60477.0,57144.0
5178803651,2018.0,769983.0,67770.0,69417.0
5178803651,2017.0,118500.0,7325.0,7387.0
6168603652,2020.0,121990.0,-31485.0,-13924.0
6168603652,2019.0,158762.0,-57502.0,-26398.0
6168603652,2018.0,193124.0,1264.0,19368.0
6168603652,2017.0,280834.0,93046.0,97289.0
6218103653,2020.0,2607586.0,98814.0,56994.0
6218103653,2018.0,3103044.0,44546.0,89699.0
6218103653,2017.0,2770683.0,117174.0,156744.0
1968603655,2018.0,34373.0,4598.0,4221.0
3298703657,2020.0,839418.0,27689.0,39636.0
3298703657,2019.0,746557.0,2175.0,7325.0
3298703657,2018.0,203180.0,685.0,6015.0
4048103658,2020.0,804995.0,28557.0,33635.0
4718103659,2020.0,2598230.0,29373.0,26714.0
4718103659,2019.0,2842649.0,16241.0,11589.0
4718103659,2018.0,3073677.0,199289.0,66484.0
4718103659,2017.0,2282341.0,35362.0,3559.0
5048103660,2020.0,936898.0,23167.0,34854.0
5048103660,2019.0,1087628.0,29079.0,40111.0
5048103660,2018.0,775537.0,-50636.0,-33440.0
5048103660,2017.0,731900.0,-43579.0,-33356.0
5968603661,2018.0,2541626.0,59098.0,51317.0
5968603661,2017.0,1861159.0,12756.0,11634.0
6228103663,2020.0,30024997.0,1662929.0,592709.0
6228103663,2020.0,30024997.0,1662929.0,592709.0
6228103663,2019.0,31026491.0,1132379.0,102917.0
6228103663,2019.0,31026491.0,1132379.0,102917.0
6228103663,2018.0,48728063.0,1410948.0,950603.0
6228103663,2018.0,48728063.0,1410948.0,950603.0
6228103663,2017.0,63507002.0,1753682.0,1444887.0
6228103663,2017.0,63507002.0,1753682.0,1444887.0
2208703664,2020.0,714803.0,-20715.0,-13544.0
2208703664,2019.0,659339.0,30057.0,31561.0
2208703664,2018.0,885548.0,53823.0,57599.0
2208703664,2017.0,786199.0,-243461.0,-231739.0
5688703665,2020.0,3184903.0,58625.0,55839.0
5688703665,2019.0,2544344.0,61287.0,61985.0
5688703665,2018.0,943157.0,36370.0,37026.0
5688703665,2017.0,630000.0,47888.0,48323.0
6018103666,2020.0,2478099.0,91018.0,79004.0
6018103666,2019.0,1960507.0,72841.0,56147.0
6018103666,2018.0,2008786.0,49282.0,51541.0
6018103666,2017.0,5279133.0,355202.0,318121.0
6158503667,2019.0,249463473.0,-23568328.0,-32379829.0
6158503667,2019.0,249463473.0,-23568328.0,-32379829.0
6158503667,2018.0,236552132.0,-20106354.0,-9424351.0
6158503667,2018.0,236552132.0,-20106354.0,-9424351.0
6158503667,2017.0,278041022.0,3309386.0,-2084690.0
6158503667,2017.0,278041022.0,3309386.0,-2084690.0
2308803669,2017.0,117107.0,42315.0,42271.0
2308803669,2018.0,65026.0,-132469.0,-103177.0
2308803669,2019.0,417639.0,67253.0,68486.0
1138603671,2020.0,379863.0,26444.0,26406.0
1138603671,2019.0,364306.0,39404.0,38713.0
1138603671,2018.0,309766.0,-27434.0,-27549.0
1678603672,2020.0,713710.0,85830.0,79259.0
1678603672,2019.0,284209.0,5508.0,4923.0
1678603672,2018.0,296829.0,42277.0,40910.0
2678603673,2017.0,991186.0,-2375.0,-5569.0
3418603674,2020.0,1043551.0,141535.0,142526.0
3418603674,2019.0,992237.0,48178.0,45893.0
3418603674,2018.0,60000.0,8006.0,8006.0
3848103675,2020.0,6532615.0,184305.0,176012.0
3848103675,2019.0,4247227.0,97532.0,91490.0
3848103675,2018.0,1119824.0,25807.0,24137.0
3882303676,2020.0,449384.0,3213.0,2770.0
3882303676,2019.0,352296.0,806.0,328.0
3882303676,2018.0,172809.0,5471.0,4944.0
6258103677,2020.0,384089.0,10651.0,6586.0
6258103677,2019.0,319605.0,12201.0,10294.0
6258103677,2018.0,104591.0,-79913.0,-79421.0
1038603678,2020.0,406745.0,9898.0,7110.0
1038603678,2019.0,603954.0,12449.0,10204.0
1038603678,2018.0,432421.0,2316.0,1135.0
1038603678,2017.0,80667.0,9677.0,9715.0
2037103679,2020.0,1297720.0,140817.0,143098.0
2037103679,2019.0,472941.0,38983.0,40878.0
2037103679,2018.0,474642.0,39142.0,39453.0
2037103679,2017.0,466450.0,37125.0,37783.0
2518603680,2020.0,2937045.0,137477.0,136790.0
2518603680,2019.0,1971449.0,115435.0,116902.0
2518603680,2018.0,890377.0,26458.0,31776.0
2518603680,2017.0,513606.0,12994.0,8124.0
2668603681,2020.0,2030893.0,145378.0,117740.0
2668603681,2019.0,683391.0,80231.0,75099.0
2668603681,2018.0,1045000.0,146667.0,142486.0
2668603681,2017.0,830820.0,133824.0,126645.0
3018103682,2020.0,1450492.0,28828.0,50726.0
3018103682,2019.0,1421945.0,36122.0,48725.0
3018103682,2018.0,2360331.0,460839.0,413999.0
3018103682,2017.0,2162514.0,450489.0,404079.0
8018703683,2020.0,1098669.0,15668.0,28460.0
8018703683,2019.0,1322323.0,37499.0,65245.0
8018703683,2018.0,854659.0,5011.0,30341.0
8018703683,2017.0,789975.0,7355.0,8358.0
1078703684,2020.0,17296611.0,749822.0,1028108.0
1078703684,2020.0,17296611.0,749822.0,1028108.0
1078703684,2019.0,38058420.0,734952.0,24875.0
1078703684,2019.0,38058420.0,734952.0,24875.0
1078703684,2018.0,143413417.0,833342.0,1353099.0
1078703684,2018.0,143413417.0,833342.0,1353099.0
1078703684,2017.0,40400806.0,387774.0,229897.0
1078703684,2017.0,40400806.0,387774.0,229897.0
1078603685,2016.0,4988692.0,125279.0,157574.0
1078603685,2017.0,4765389.0,110655.0,198802.0
1078603685,2018.0,5767991.0,813848.0,996295.0
1078603685,2019.0,6638866.0,787171.0,904922.0
1078603685,2020.0,7927544.0,1768831.0,1832252.0
1208603686,2018.0,2112223.0,160154.0,198615.0
1208603686,2017.0,1654357.0,129392.0,188673.0
2038103687,2019.0,678576.0,23155.0,10005.0
2038103687,2018.0,846012.0,-52002.0,-57688.0
2038103687,2017.0,97620.0,-98911.0,-100861.0
2068103688,2020.0,1353253.0,481306.0,410445.0
2068103688,2019.0,1336681.0,514082.0,607319.0
2068103688,2018.0,1087549.0,360509.0,340703.0
2068103688,2017.0,903284.0,218855.0,211387.0
2148603689,2016.0,8571727.0,775760.0,282876.0
2148603689,2017.0,6599963.0,166734.0,127065.0
2148603689,2018.0,7371697.0,123118.0,109528.0
2148603689,2019.0,8020836.0,349470.0,259576.0
2148603689,2020.0,8446385.0,363420.0,207741.0
2208603690,2017.0,239691.0,95678.0,90265.0
2208603690,2018.0,221525.0,65684.0,63387.0
2208603690,2019.0,214961.0,36266.0,41314.0
2208603690,2020.0,72364.0,-71563.0,-57907.0
2208803691,2018.0,2174000.0,28000.0,19000.0
2208803691,2017.0,2511000.0,10000.0,16000.0
4038103695,2020.0,5043298.0,-51614.0,28651.0
4038103695,2019.0,4673887.0,46562.0,85617.0
4038103695,2018.0,4293685.0,89795.0,138291.0
4038103695,2017.0,2642243.0,-52082.0,6625.0
4038103695,2017.0,2642243.0,-52082.0,6625.0
4038103696,2018.0,2310000.0,70000.0,66000.0
4038103696,2017.0,3036000.0,227000.0,116000.0
6018603698,2020.0,14187146.0,201678.0,151561.0
6018603698,2019.0,8262095.0,-561295.0,-567120.0
6018603698,2018.0,6760912.0,-884043.0,-834719.0
6018603698,2017.0,6770405.0,-855648.0,-897211.0
6168103699,2020.0,869061.0,295058.0,304013.0
6168103699,2018.0,70000.0,36205.0,82593.0
6168103699,2017.0,205154.0,38124.0,42888.0
1058103701,2020.0,26039580.0,2637376.0,2173143.0
1058103701,2020.0,26039580.0,2637376.0,2173143.0
1058103701,2019.0,28880325.0,1360531.0,1098399.0
1058103701,2019.0,28880325.0,1360531.0,1098399.0
1058103701,2018.0,30084658.0,2849229.0,2846111.0
1058103701,2017.0,15902439.0,1751474.0,1864796.0
2068103702,2020.0,36978342.0,4557261.0,13232657.0
2068103702,2020.0,36978342.0,4557261.0,10492452.0
2068103702,2019.0,34650648.0,3940056.0,4122907.0
2068103702,2019.0,34650648.0,3940056.0,3273460.0
2068103702,2018.0,31822435.0,3359171.0,3492834.0
2068103702,2018.0,31822435.0,3359171.0,2741571.0
2068103702,2017.0,30263010.0,2107834.0,2261734.0
2068103702,2017.0,30263010.0,2107834.0,1786922.0
1058103703,2020.0,22585070.0,1704057.0,1411205.0
1058103703,2019.0,11189025.0,642051.0,888540.0
1058103703,2018.0,11069944.0,108070.0,317024.0
1058103703,2017.0,9634590.0,244975.0,227412.0
2248103704,2020.0,2528735.0,-205625.0,-615502.0
2248103704,2019.0,7300450.0,1273487.0,927643.0
2248103704,2018.0,9683109.0,343956.0,288828.0
2248103704,2017.0,5571457.0,112383.0,66474.0
2068603705,2018.0,1080000.0,53000.0,14000.0
2068603705,2017.0,1211000.0,39000.0,2000.0
6138103706,2020.0,610137.0,-159132.0,-212827.0
6138103706,2019.0,1164108.0,-365136.0,-352805.0
6138103706,2018.0,6709555.0,-38651.0,-88486.0
1138103707,2016.0,6615757.0,224508.0,388875.0
1138103707,2017.0,5613487.0,-996702.0,-842982.0
1138103707,2018.0,6457645.0,6690.0,206250.0
1138103707,2019.0,9014381.0,69653.0,6650.0
1138103707,2020.0,10940424.0,122659.0,89120.0
3148603709,2019.0,1237259.0,132440.0,130961.0
3148603709,2018.0,959187.0,245677.0,229412.0
4018203710,2020.0,104798.0,-108082.0,45745.0
4018203710,2019.0,178904.0,-258420.0,-240834.0
4018203710,2018.0,979609.0,191354.0,170025.0
4018203710,2017.0,107209.0,5969.0,6001.0
4688703711,2020.0,446159.0,85705.0,81446.0
