대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
G,1293308983,1,FCM 공법이 적용된 교량 시공에서의 다양한 제원의 임시 고정강봉의 긴장력 측정을 위한 방법 및 장치,G06N-020/00,롯데건설 주***,1020220064054,,,,0.0,0.0,0.0,0.0
J,2208108986,2,차량 설계를 위한 플러그인 시스템,G06F-017/50,주식회사 ***,1020180068388,,,,0.0,0.0,0.0,0.0
J,2508108987,2,원격 영상정보 제공시스템,H04N-007/18,주위드***,1020110108321,,,,0.0,0.0,0.0,0.0
G,4155908990,1,유동다이스 핀홀더장치,B21D-043/26,주식회사 서울에***,1020220040810,,,,0.0,0.0,0.0,0.0
F,5518608991,2,고하중 고변위 자율주행 운송리프팅 장치 및 상기 장치를 이용한 시공방법,B66F-009/18,이**,1020210144084,,,,0.0,0.0,0.0,0.0
J,6048608992,2,공급망 관리 시스템 ,G06Q-010/08,주식회사 스***,1020210157481,,,,0.0,0.0,0.0,0.0
F,6058108993,2,동축 콘센트,,주두레정***,3020000005016,,,,0.0,0.0,0.0,0.0
J,6131008994,1,온실내 환경 정보 빅데이터 분석을 기반으로 하는 비닐하우스병 예방관리 시스템 및 이를 이용한 비닐하우스병 예방관리방법,G06Q-050/02,제주대학교 산학***,1020190162949,,,,0.0,0.0,0.0,0.0
F,8438808998,2,보강토 옹벽용 블럭,,신정산업 주***,3020050034921,,,,0.0,0.0,0.0,0.0
G,1178109001,2,자동 소독기능이 탑재된 PTT 마이크 장치,A61L-002/10,한**,1020200065654,,,,0.0,0.0,0.0,0.0
F,3018109010,2,CCTV 감시장치 지능형 관제시스템,G08B-003/10,주식회사 선광***,1020200050249,,,,0.0,0.0,0.0,0.0
F,3168109018,2,송전철탑용 각입 오차 측정구,G01C-003/00,주 서원***,2020060029407,,,,0.0,0.0,0.0,0.0
F,8298609029,2,가설주형과 복공판 일체형 구조 및 지점부 긴장 구조를 가지는 가설교량 및 그 시공방법,E01D-019/00,박**,1020150122453,,,,0.0,0.0,0.0,0.0
G,1318109030,2,리눅스 커널 기반 스마트 플랫폼 내에서의 커널 무결성 검사 및 변조된 커널 데이터 복구 방법,G06F-011/08,주아이**,1020110018467,,,,0.0,0.0,0.0,0.0
J,4798109031,2,"인증장치 및 방법, 그리고 이에 적용되는 컴퓨터 프로그램 및 기록매체 ",H04W-012/06,주식회사 마스***,1020150130316,"인증장치 및 방법, 그리고 이에 적용되는 컴퓨터 프로그램 및 기록매체",20150915.0,G06F21/34,1.0,0.0,1.0,4.0
J,1018609032,2,영상 품질등급 결정방법 및 장치,H04N-021/442,네오컨버전스 주***,1020180045112,,,,0.0,0.0,0.0,0.0
J,2208809035,2,공급망 관리 시스템,G06Q-010/08,주블루***,1020190097115,,,,0.0,0.0,0.0,0.0
G,3058109036,2,일대일 개인학습지도가 가능한 사이버교육 시스템 및 그방법,G06Q-050/00E0,주새길정***,1020000037438,,,,0.0,0.0,0.0,0.0
F,2298109039,2,지수밸브 일체형 다기능 상수도관용 새들장치,E03B-007/07,에스엘이***,1020140114670,,,,0.0,0.0,0.0,0.0
F,3188109041,2,양봉용 사양기,,주식회사 에***,3020210005283,,,,0.0,0.0,0.0,0.0
F,1351209045,1,동파방지용 판형 열교환기,F28D-009/00,두성산***,1020220024809,,,,0.0,0.0,0.0,0.0
G,2118709053,2,고속 능동형 알에프아이디 시스템에서의 동적채널 관리 및 시간동기화,G06K-017/00,주유토**,1020110120761,,,,0.0,0.0,0.0,0.0
F,3018109058,2,배수기능을 증대시킨 보강토 옹벽 및 이의 시공방법,E02B-011/00,더원건**,1020160077692,,,,0.0,0.0,0.0,0.0
J,3538709060,2,식품 포장용 상자,,주식회사 에스피씨지에***,3020160041070,,,,0.0,0.0,0.0,0.0
J,3768609061,2,반도체 패키지용 테이프 캐리어 필름,H01L-021/60,주 넥스***,1020030026639,,,,0.0,0.0,0.0,0.0
J,5188809064,2,법선방향으로 연마 가능한 광학용 능동형 자동 연마장치,B24B-041/00,주식회사 단***,1020200119985,,,,0.0,0.0,0.0,0.0
F,6038109065,2,모듈형 거푸집 장치,E04G-017/16,에스티건설 주***,1020200174280,모듈형 거푸집 장치,20201214.0,E04G23/02,1.0,0.0,8.0,13.0
J,8308609070,2,디바이스와 얼굴 사이의 거리 측정 방법,G06K-009/00,주식회사 ***,1020190051945,,,,0.0,0.0,0.0,0.0
J,5158109071,2,지중선로 표시기 제조방법 및 이에 의해 제조된 지중선로 표시기,G09F-003/20,대진기술정***,1020210018013,,,,0.0,0.0,0.0,0.0
F,1081109075,1,라벨,,배**,3020220016367,,,,0.0,0.0,0.0,0.0
G,2018609076,2,이륜차용 계기판,,주식회사 에이***,3020210030286,,,,0.0,0.0,0.0,0.0
J,1131009087,1,휴대용 차단기 시험기,G08C-019/02,주식회사 프로컴***,1020210110359,,,,0.0,0.0,0.0,0.0
F,6668109098,2,건축계 단용 거푸집 부재,,주식회사 제이에***,3019990006434,,,,0.0,0.0,0.0,0.0
C,8728709103,1,데이터 패킷 흐름 에러 보정 방법 및 장치,H04B-001/74,액시오웨이브 네트웍스***,1020047019958,,,,0.0,0.0,0.0,0.0
F,4448809110,2,폴딩도어용 하부레일 구조체,E05D-015/06,주식회사 두***,1020200005219,,,,0.0,0.0,0.0,0.0
J,1198609117,2,클라우드 기반의 빅데이터를 이용한 플랫폼,G06Q-050/02,주식회사 선도***,1020200059126,,,,0.0,0.0,0.0,0.0
F,2298109133,2,토양 미생물을 이용한 녹화 구조 및 이를 시공하기 위한 녹화공법,E02D-017/20,주연우***,1020210035789,,,,0.0,0.0,0.0,0.0
F,3148109134,2,거북형 인공어초,A01K-061/00,주식회사 정석종***,1020110041566,,,,0.0,0.0,0.0,0.0
C,1448109135,2,레이더용 안테나,H01Q-005/378,주디지***,1020180128436,,,,0.0,0.0,0.0,0.0
J,2648109141,2,안전 표지판용 인쇄물,,주식회사 지에스***,3020210042600,,,,0.0,0.0,0.0,0.0
J,1148109142,2,회의 녹음 장치 및 회의 녹음 기록 시스템,G10L-015/02,주식회사 셀바스에***,1020200129301,,,,0.0,0.0,0.0,0.0
S,1090709146,1,인테리어용 패널,,주식회사 윈앤***,3020100001585,,,,0.0,0.0,0.0,0.0
F,1338109153,2,도로용 가드레일,,대도산**,3020120010619,,,,0.0,0.0,0.0,0.0
F,3178109160,2,파이프용 조인트,,주식회사 ***,3020140058810,,,,0.0,0.0,0.0,0.0
J,4268709165,2,셀 단위 매트릭스 타입의 열전모듈 구동방법,H01L-035/34,주식회사 ***,1020180013146,,,,0.0,0.0,0.0,0.0
F,5901609169,1,발포 폴리스티렌 폼의 제조방법,C08J-009/22,주식회사 제이에이***,1020130129837,,,,0.0,0.0,0.0,0.0
J,6098609175,2,스캐너 겸용 사인패드장치,G06Q-020/40,주 유***,1020170012125,,,,0.0,0.0,0.0,0.0
F,7388709177,2,우산커버가 일체화 된 우산,A45B-025/24,주식회사 태성정***,2020010010254,,,,0.0,0.0,0.0,0.0
J,7658609178,2,철편의 파단면 정리용 압연기,B21B-001/12,주에이치***,2020030025869,,,,0.0,0.0,0.0,0.0
G,6792109183,1,상황버섯이 함유된 기능성 더치커피의 제조방법,A23F-005/26,손**,1020210048457,,,,0.0,0.0,0.0,0.0
J,1068609184,2,상태 정보를 표현하는 어플리케이션 프로그램 제공방법 및 이를 이용한 모바일 단말과 시스템,G06F-009/44,주아바엔터테***,1020140124220,,,,0.0,0.0,0.0,0.0
C,2348109187,2,가방,,주식회사 송강인터***,3020190042347,,,,0.0,0.0,0.0,0.0
F,4178109188,2,이동식 방호울타리,,주식회사 유창스***,3020210050717,,,,0.0,0.0,0.0,0.0
F,5038109189,2,나사성형시스템,B21H-003/06,정**,1020200070172,,,,0.0,0.0,0.0,0.0
F,2250109190,1,양식장 도난방지장치 설비용 함체,A01K-061/00,주국민**,1020140145377,,,,0.0,0.0,0.0,0.0
F,4178109191,2,신속한 이상 확인이 가능한 지중배전라인 고정장치,F16B-004/00,주건영**,1020190011828,,,,0.0,0.0,0.0,0.0
F,5148109199,2,조립성 및 방수성이 향상된 외장패널 조립체,E04F-013/08,대진산업건설 주***,1020200092138,,,,0.0,0.0,0.0,0.0
J,2308709207,2,서비스 블럭을 위한 방법,G06Q-020/14,일리움 주***,1020190051119,,,,0.0,0.0,0.0,0.0
J,6378809211,2,VR에서의 깊이 계층 이미지 표시장치 및 방법,G06T-007/136,주다이***,1020180015051,,,,0.0,0.0,0.0,0.0
J,1058709213,2,소프트웨어 교육용 로봇,,주블루커뮤니***,3020180023752,,,,0.0,0.0,0.0,0.0
C,3148109217,2,스마트 조명 시스템,G06Q-050/10,주식회사 ***,1020200159767,,,,0.0,0.0,0.0,0.0
F,3148109218,2,벽 코너 설치용 안테나 설치브래킷,H01Q-001/12,주식회사 영하아***,1020180026369,,,,0.0,0.0,0.0,0.0
J,1288709222,2,프로브핀 및 이를 구비하는 프로브유닛 ,G01R-001/073,가온솔루션 주***,1020210118539,,,,0.0,0.0,0.0,0.0
F,2268109223,2,습식시공이 가능한 내진보수보강용 콘크리트 구조물 모르타르 및 이를 이용한 콘크리트 구조물 보수보강 내진공법,C04B-103/65,주식회사 국토산***,1020160150195,,,,0.0,0.0,0.0,0.0
F,3358109228,2,균열 보수 방법,C04B-103/65,드림종합건설 주***,1020210062492,균열 보수 방법,20210514.0,E04G23/02,2.0,0.0,1.0,1.0
F,6758709229,2,컴퓨터 프로그램 자동 실행 방법,G06F-011/30,주식회사 동일아***,1020200139149,,,,0.0,0.0,0.0,0.0
J,1248709233,2,접이식 기름 낙하 방지용 불판,A47J-037/07,주식회사 킴블***,1020150139697,,,,0.0,0.0,0.0,0.0
F,2198109234,2,곡선 구간 설치가 가능한 방화 스크린 셔터,E06B-005/16,주식회사 창성인더***,1020140068071,,,,0.0,0.0,0.0,0.0
J,1138109239,2,공통 키셋정보를 이용한 트랜잭션 분산처리를 위한 블록체인 시스템 및 수행방법,G06F-009/46,주식회사 퍼***,1020210061714,,,,0.0,0.0,0.0,0.0
N,2068109242,2,벽체 마감 패널,,라포애**,3020180042874,,,,0.0,0.0,0.0,0.0
F,2838109243,2,프로젝트 창호 결합구조,E06B-007/22,주신성**,1020200032752,,,,0.0,0.0,0.0,0.0
J,3148609244,2,공급자 위주 주문형 거래시스템 및 방법,G06Q-030/06,주식회사 위***,1020190010260,,,,0.0,0.0,0.0,0.0
J,4898809245,2,"영상물 검색을 위한 데이터베이스 구축 장치, 방법 및 이를 이용하는 영상물 제공 시스템",G06F-016/00,주식회사 아이티***,1020180118833,,,,0.0,0.0,0.0,0.0
F,6208109259,2,싱크대 슬라이딩 내측 도어용 상부롤러,,주식회사 하람에***,3020210027103,,,,0.0,0.0,0.0,0.0
J,7788609266,2,화상디자인이 표시된 디스플레이 패널,,주식회사 트립***,3020200031172,,,,0.0,0.0,0.0,0.0
J,6178109269,2,위성통신 기반 이용자 접속위치식별 방법 및 이를 기반으로 한 데이터서비스 제공방법,H04B-007/185,주띵크**,1020150073729,,,,0.0,0.0,0.0,0.0
J,2218109274,2,로봇 장난감,,주식회사 임***,3020170059825,,,,0.0,0.0,0.0,0.0
F,7058609283,2,지하수 오염방지 및 수량 증가장치,E03B-003/08,한일산업***,1020090133900,,,,0.0,0.0,0.0,0.0
J,1198609285,2,외부 작업자가 접속가능한 작업대상서버에 대한 보안관리 시스템 및 방법 ,H04L-009/32,에스지앤 주***,1020140142764,,,,0.0,0.0,0.0,0.0
C,2128109287,2,다중의 독립형 자장공간을 가지는 전자장 차폐 변압기,H01F-027/36,썬덴코리아 주***,1020120063378,,,,0.0,0.0,0.0,0.0
F,3018109288,2,배기재순환 드라이룸 제습 시스템 및 이를 포함하는 드라이룸 설비,B01D-053/04,주식회사 신성***,1020210049087,,,,0.0,0.0,0.0,0.0
C,1178109291,2,급속냉동과즙제조장치 및 그것을 이용한 급속냉동과즙제조방법,A23L-002/12,주식회사 동***,1020160166655,,,,0.0,0.0,0.0,0.0
C,1208709293,2,모노클로스식 양복,A41H-000/0,주식회***,2019850010045,,,,0.0,0.0,0.0,0.0
C,1340209296,1,웨어러블 휴대 단말 시스템,G06K-019/06,대신정보***,1020210117377,,,,0.0,0.0,0.0,0.0
C,1408109297,2,FPGA 기반 TACAN 질문기,H01Q-001/28,김**,1020210024003,,,,0.0,0.0,0.0,0.0
C,2148609298,2,자이로스코프 시스템의 구동장치,G05B-011/40,다믈멀티미디어주***,1020170064795,,,,0.0,0.0,0.0,0.0
G,4022109304,1,반도체 공정의 기판 불량 검출 시스템,H01L-021/66,그린정보***,1020200060240,,,,0.0,0.0,0.0,0.0
J,4028109306,2,챗봇을 이용한 서비스 제공 방법 및 시스템,G06Q-030/02,주 스***,1020190169508,,,,0.0,0.0,0.0,0.0
M,5118809308,2,인공신경망 기반의 가열 및 냉각 설비 가동 스케쥴링 방법,G06Q-050/10,주식회사 아라아이티***,1020200105675,,,,0.0,0.0,0.0,0.0
F,5158109309,2,수로용 콘크리트 구조물의 표면 보강 및 보수 방법,C04B-103/40,주식회사 선우건***,1020210071188,,,,0.0,0.0,0.0,0.0
G,7912209314,1,"인장 강도가 우수한 난연 튜브용 조성물, 그 제조 방법 및 난연 튜브 ",C08K-003/38,주식회사 세***,1020210074397,,,,0.0,0.0,0.0,0.0
G,7968109315,2,인체 친화적인 위생흡수용품 제조방법,A61F-013/511,주식회사 피라인터***,1020210069024,,,,0.0,0.0,0.0,0.0
C,8204409316,1,디지털 방송을 이용한 광고 방법,H04N-007/08,주식회사 아이***,1020020029751,디지털 방송을 이용한 광고 방법,20020529.0,H04N21/812,0.0,1.0,1.0,5.0
G,1010109319,1,천연 소재의 증류 방법으로 제조된 친환경적 살균탈취제 조성물,A61L-009/013,주식회사 드림***,1020220056894,,,,0.0,0.0,0.0,0.0
M,1050809322,1,승강기카의 위치 검출 시스템,B66B-001/34,대성아이디에스 주***,1020210160049,,,,0.0,0.0,0.0,0.0
J,3128609324,2,신규한 트리신 유도체 및 이의 의약적 용도,A61K-008/49,주식회사 ***,1020170111890,,,,0.0,0.0,0.0,0.0
J,2248809325,2,자동차 소음기용 체결용 파이프의 확관 및 축관 동시성형 제조방법,B21D-041/04,엘에스엠트론 주***,1020180050632,,,,0.0,0.0,0.0,0.0
C,1100109326,1,HLA에 특이적인 키메라 항원 수용체,A61K-035/17, 테라퓨틱스 리***,1020227017194,,,,0.0,0.0,0.0,0.0
C,6098109328,2,카메라 렌즈용 사출 성형품,,카바**,3020140026273,,,,0.0,0.0,0.0,0.0
F,4878609340,2,자동차용 포켓,B60R-005/02,주식회사 여***,2020070003692,,,,0.0,0.0,0.0,0.0
F,7188109345,2,무선제어를 이용한 차로 식별용 유도장치,F21S-009/03,주에스하***,1020190048398,,,,0.0,0.0,0.0,0.0
J,7248809346,2,의류 또는 잡화를 이용한 컨텐츠 스트리밍 시스템 및 시스템의 동작 방법,G06Q-050/10,주식회사 ***,1020210023074,,,,0.0,0.0,0.0,0.0
C,2138109350,2,11 신호를 이용하여 시각 동기 정보를 송수신하는클럭 공급 장치 및 그 방법,H04L-007/00,맥슨씨아이씨 주***,1020060076973,,,,0.0,0.0,0.0,0.0
J,1208109353,2,영상 제공 방법 및 서버,G06T-007/20,주포스트***,1020170032556,,,,0.0,0.0,0.0,0.0
J,4089009368,1,일회용 토큰을 이용한 싱글 사인온 서비스 인증방법,H04L-029/06,주식회사 연***,1020170079639,,,,0.0,0.0,0.0,0.0
C,8128709375,2,캐릭터 인형 케이스 ,,주소유코퍼***,3020210047881,,,,0.0,0.0,0.0,0.0
F,4028109380,2,폴리머 콘크리트 조성물 및 이를 이용한 도로 포장공법,C04B-024/16,명산건설산업 주***,1020190127486,,,,0.0,0.0,0.0,0.0
M,1101709381,1,기판 트랜스퍼 장치,H01L-021/677,주버금***,1020140014197,,,,0.0,0.0,0.0,0.0
C,1228109386,2,탄소성판이 병렬로 다수 세팅된 구조물용 댐퍼를 이용한 구조물 보강부재,E04H-009/02,김**,1020090057807,,,,0.0,0.0,0.0,0.0
J,1408109388,2,차량 번호에 기초한 차주 연락 보조 장치 및 방법,G06Q-050/30,이니그**,1020150126207,,,,0.0,0.0,0.0,0.0
G,5088809392,2,데이터 관리 시스템,H04L-012/24,박**,1020120052557,,,,0.0,0.0,0.0,0.0
J,5508109394,2,블록체인을 이용한 계량 정보 수집 시스템,G06Q-030/06,주식회사***,1020190031989,블록체인을 이용한 계량 정보 수집 시스템,20190320.0,G06Q50/28,2.0,0.0,2.0,3.0
F,6208109399,2,스마트 컵,B65D-081/18,신흥종합건설 주***,1020190055427,,,,0.0,0.0,0.0,0.0
F,8708609402,2,태양광 모듈 프레임용 모서리 결속구,,다우 글로벌 테크놀로지스 ***,3020130062174,,,,0.0,0.0,0.0,0.0
F,8838609403,2,다중복합 일체형 방진고무 및 엔진마운트 스프링장치,F16F-001/38,건영산업 주***,1020180120037,,,,0.0,0.0,0.0,0.0
J,1018609413,2,라벨지,,주디에스***,3020160032352,,,,0.0,0.0,0.0,0.0
F,5148809423,2,배선관 결속구,,주드림**,3020090046022,,,,0.0,0.0,0.0,0.0
J,1112809437,1,대상물 회전장치,F16L-003/16,주식회사 대***,1020220063031,,,,0.0,0.0,0.0,0.0
J,1298609439,2,송전 선로 경과지 분석 장치 및 방법,G06F-016/29,한전케이디엔주***,1020180168666,,,,0.0,0.0,0.0,0.0
F,5118109447,2,배수기능을 증대시킨 보강토 옹벽 및 이의 시공방법,E02B-011/00,더원건**,1020160077692,,,,0.0,0.0,0.0,0.0
F,6678809449,2,폴리에스터 수지를 포함하는 도로 표지용 도료 및 이를 이용한 도색 공법,C09D-133/04,주 에스티에***,1020090061137,,,,0.0,0.0,0.0,0.0
N,1178109457,2,통합 관제 방법 및 통합 관제 장치,G06Q-050/10,주케이티에스***,1020200168479,,,,0.0,0.0,0.0,0.0
F,4778609458,2,증압 기능을 갖는 파워팩 시스템,F15B-013/06,주성진***,1020210106729,,,,0.0,0.0,0.0,0.0
J,1368609459,2,홀로그램 투영기,,주식회사 아***,3020210032072,,,,0.0,0.0,0.0,0.0
F,2118609462,2,새로운 화재 감지 시스템,G08B-021/18,주**,1020210020428,,,,0.0,0.0,0.0,0.0
J,2158709463,2,정보 공유 시스템 및 방법,G06F-015/16,주식회사 프로덕트에셋***,1020100032864,,,,0.0,0.0,0.0,0.0
F,4128109464,2,놀이터용 놀이대,,주식회사 다온***,3020210005046,,,,0.0,0.0,0.0,0.0
F,5068109469,2,콘크리트 충전 각형강관과 보의 접합구조,E04B-001/24,주새미르 종***,1020110035773,,,,0.0,0.0,0.0,0.0
C,5378709472,2,샌드위치 패널용 유리면 보드,E04B-001/94,아이솔***,2020050024753,,,,0.0,0.0,0.0,0.0
C,1200109476,1,가죽원단,,주식회사 고***,3020190030611,,,,0.0,0.0,0.0,0.0
N,2158609477,2,수송용 메쉬 컨테이너,,주한국풀***,3020190008718,,,,0.0,0.0,0.0,0.0
J,2210609478,1,무선 인터넷용 웹 문서 편집기 및 이를 이용한 편집 방법,G06F-017/00,주 에***,1020020075861,,,,0.0,0.0,0.0,0.0
J,2078109482,2,물탱크용 건식 패드 및 이를 이용한 물탱크용 건식지지 조립체,E02D-027/38,주아이***,1020180105742,,,,0.0,0.0,0.0,0.0
F,5061709485,1,가로등 지주용 기초 구조물 성형장치,E02D-027/42,주식회사 대***,1020210062783,,,,0.0,0.0,0.0,0.0
F,6938109489,2,지중 배전선로를 보호하는 보수판,H02G-003/04,유한회사 강***,1020190048542,,,,0.0,0.0,0.0,0.0
F,2958109490,2,카트의 자동 조향시스템,G05D-001/02,주이노**,1020020028270,카트의 자동 조향시스템,20020521.0,F25D23/028,0.0,0.0,1.0,1.0
J,1208709492,2,사용자의 이용패턴 분석을 활용한 본인 인증 시스템 및 사용자 단말,H04M-001/725,주식회사 ***,1020170002560,,,,0.0,0.0,0.0,0.0
F,1130209493,1,객체인식 카메라를 이용한 정보 수집 및 지능형 신호 제어 장치 및 방법,G08G-001/08,주식회사 제일엔지니어링종합건축사***,1020220027193,,,,0.0,0.0,0.0,0.0
J,2158709495,2,방사성 폐기물의 비규격 고체 시료에 대한 비방사능 측정방법,G21F-009/28,주식회사 고***,1020140066264,방사성 폐기물의 비규격 고체 시료에 대한 비방사능 측정방법,20140530.0,G01T1/167,0.0,2.0,2.0,5.0
C,2061309501,1,여성용 브라탑,,주식회사 제이앤씨코리아***,3020220015149,,,,0.0,0.0,0.0,0.0
F,5268809505,2,전력선 분기용 커넥터,,나은기술 주***,3020160036406,,,,0.0,0.0,0.0,0.0
F,3208809508,2,수충격 완화장치,F16L-055/045,주식회사 성***,2020020005164,,,,0.0,0.0,0.0,0.0
J,1298609511,2,"무선신호기반 이동식태그의 위치를 판단하는 시스템, 방법 및 컴퓨터판독가능 매체",G06K-019/07,콩테크 주***,1020190110405,,,,0.0,0.0,0.0,0.0
F,3028109512,2,가공선로의 안정적인 고정을 위한 애자구조,H01B-017/24,주식회사 제일***,1020170122284,,,,0.0,0.0,0.0,0.0
F,2208609516,2,발코니용 난간,,주식회사 천경***,3020170061573,,,,0.0,0.0,0.0,0.0
F,6038109517,2,플랜터,,주 디알***,3020130065163,,,,0.0,0.0,0.0,0.0
J,6128709531,2,삼파장전구의 상하부 베이스 결합구조,F21V-019/00,주식회사***,2019990024202,,,,0.0,0.0,0.0,0.0
F,6838109533,2,이동통신 안테나 고정용 블럭,,주식회사 제이***,3020200010138,,,,0.0,0.0,0.0,0.0
J,8468709535,2,폰트 인식을 위한 신경망 학습 데이터 생성 및 학습 결과를 반영한 생성 조건의 동적 설정 방법,G06T-005/50,주식회사 산돌***,1020210074284,,,,0.0,0.0,0.0,0.0
F,2068109540,2,카테터 고정기,A61M-005/32,이레에스***,1020140056985,,,,0.0,0.0,0.0,0.0
J,8678809562,2,자율주행 운반차,,주식회사 ***,3020200035411,,,,0.0,0.0,0.0,0.0
F,4188109572,2,유기성 폐기물 처리를 위한 혐기성 소화설비 ,B01F-005/00,주식회사 도원***,1020210026727,,,,0.0,0.0,0.0,0.0
F,5148109580,2,무선  송신장치,H04N-007/18,참조은정보통신주***,1020070078846,,,,0.0,0.0,0.0,0.0
F,6138109583,2,가스팩에 의한 가스 차단 방식의 가스 홀더,F17B-001/013,주식회사 서***,1020200140914,가스팩에 의한 가스 차단 방식의 가스 홀더,20201028.0,F17B1/013,7.0,0.0,1.0,5.0
F,6958709587,2,구조물 보수 보강용 친환경 모르타르 조성물 및 이를 이용한 구조물 보수 보강 공법,C04B-014/22,신영건**,1020190027601,구조물 보수 보강용 친환경 모르타르 조성물 및 이를 이용한 구조물 보수 보강 공법,20190311.0,C04B41/522,0.0,3.0,3.0,4.0
F,8888709590,2,압착력과 장력을 이용한 방수장치 및 방수방법,E02D-019/02,주식회사 엠***,1020100012102,,,,0.0,0.0,0.0,0.0
H,1233009592,1,물품 운반용 용기,,한국로지***,3020220007229,,,,0.0,0.0,0.0,0.0
F,4108709601,2,무선 교육 시스템,H04B-007/24,주유성***,1020030025416,,,,0.0,0.0,0.0,0.0
L,1051009604,1,온실가스 흡수용 조성물 및 이의 제조방법,B01J-020/30,홍익대학교세종캠퍼스산학***,1020220080424,,,,0.0,0.0,0.0,0.0
F,2268109606,2,밸브 동작 정밀성 테스트장치,G01M-099/00,주 하***,1020200012353,,,,0.0,0.0,0.0,0.0
J,8718609608,2,페이즈 쉬프터,H01P-001/18,주식회사 에이티***,1020160104125,,,,0.0,0.0,0.0,0.0
F,5150709612,1,액세스포인트,,주한드**,3020200066138,,,,0.0,0.0,0.0,0.0
M,1148609615,2,화상디자인이 표시된 디스플레이 패널,,주식회사 펜타***,3020140034583,,,,0.0,0.0,0.0,0.0
G,1248609621,2,객체감지여부에 따라 전광판으로 공급되는 전원을 제어하는 시스템,G09F-013/22,디아이디시스템 주***,1020190061310,,,,0.0,0.0,0.0,0.0
C,1308609622,2,누에번데기 기름을 유효성분으로 함유하는 건강식품,A23D-009/02,근화제약주***,1020060011753,,,,0.0,0.0,0.0,0.0
J,1048109623,2,무선통신 단말기의 착신 통보장치,H04B-001/38,주식회사 아***,2020000003242,무선통신 단말기의 착신 통보장치,20000208.0,,0.0,0.0,2.0,7.0
E,1058609626,2,보강 정화조의 제조방법 ,B29C-070/04,유한회사 효***,1020120079440,,,,0.0,0.0,0.0,0.0
J,1058809629,2,무인 편의점 시스템 및 무인 편의점 시스템을 이용한 상품 거래 방법,G06Q-030/06,주식회사 명인***,1020180082934,,,,0.0,0.0,0.0,0.0
J,1068609630,2,멀티 수신부를 갖는 LED 조명 장치,F21V-023/04,주제이***,1020200004982,,,,0.0,0.0,0.0,0.0
C,1098109631,2,상하로 연결되는 연결부의 누수를 차단하기 위한 연결부재를 구비하는 터널 굴착면 지지용 강지보재 및 이를 이용한 터널 시공방법,E21D-011/40,포인텍이***,1020200185078,,,,0.0,0.0,0.0,0.0
C,1188109633,2,복사방해용 스티커 라벨 및 그 제조방법,G09F-003/10,류**,1020170110618,,,,0.0,0.0,0.0,0.0
C,1198109634,2,스튜디오용 HDUHD급 멀티채널 영상 데이터 라우팅 스위치 시스템 및 그 방법,H04N-021/647,주루**,1020150038613,,,,0.0,0.0,0.0,0.0
J,1238709638,2,열 입력에 의한 제품의 연속처리를 위한 시스템,A61L-002/04,에이**,1020177004768,,,,0.0,0.0,0.0,0.0
N,1288609641,2,"통역음성 정보를 제공하는 방법, 이를 운용하는 맞춤형 통역 서버 및 시스템",G06F-017/30,주지**,1020167022447,,,,0.0,0.0,0.0,0.0
F,1378609645,2,배전선로의 고장구간 분리 제어 시스템,H01M-010/46,주성원***,1020150183707,,,,0.0,0.0,0.0,0.0
F,2068609649,2,용 메모리 카드의 데이터 파일 암호화 방법 및 실행방법,G06F-012/14,주한맥***,1020010059345,,,,0.0,0.0,0.0,0.0
J,2068609650,2,디지털 복조신호의 노이즈 리덕션 기능을 구현하여 전파음영지역의 방송품질을 개선한 재난방송 무선중계시스템 ,H04H-020/02,주식회사 다온시***,1020190134147,디지털 복조신호의 노이즈 리덕션 기능을 구현하여 전파음영지역의 방송품질을 개선한 재난방송 무선중계시스템,20191025.0,H04H20/59,1.0,0.0,1.0,10.0
F,2158609654,2,구조물의 기울기 변화량 측정 장치 및 이를 이용한 구조물의 기울기 변화량을 측정하는 방법,G01M-005/00,한국건설기술***,1020190157198,,,,0.0,0.0,0.0,0.0
J,2158709656,2,최적의 번역 모델을 활용하여 전문 번역 서비스 플랫폼을 제공하기 위한 방법,G06N-003/08,주식회사 ***,1020210046277,,,,0.0,0.0,0.0,0.0
G,2158709657,2,원단,,화이트리퍼블릭 주***,3020200065801,,,,0.0,0.0,0.0,0.0
C,2318609662,2,환기조절 기능을 갖는 냉난방 조절기,,레지디오 주***,3020190053139,,,,0.0,0.0,0.0,0.0
F,2458809663,2,블레이드를 갖는 마이크로 웨이브 챔버,H01J-037/32,주식회사 엠***,1020190091070,,,,0.0,0.0,0.0,0.0
F,3148109672,2,교통신호등 무선 제어 시스템,G08C-017/02,김**,2020060015960,,,,0.0,0.0,0.0,0.0
J,4178809679,2,콘넥터용 접촉핀,,주식회사 ***,3019980000876,,,,0.0,0.0,0.0,0.0
J,4468709681,2,순환 신경망을 이용하여 선별된 기사를 제공하는 시스템,G06Q-050/10,주식회사 로아인텔***,1020210014642,,,,0.0,0.0,0.0,0.0
F,4568709682,2,"인공지능을 기반으로 정보통신 인프라 시공을 수행하기 위한 구조 설계 방법, 장치 및 시스템 ",G06F-030/27,주식회사 빛가람***,1020210092989,"인공지능을 기반으로 정보통신 인프라 시공을 수행하기 위한 구조 설계 방법, 장치 및 시스템",20210715.0,G06F30/18,4.0,0.0,1.0,2.0
