사업자등록번호,기업명,산업분류코드,산업분류코드설명,기업규모,기업형태
1058703893,(주)엠아이티***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
2208703894,미르**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
2208703894,(주)미***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
4028103895,구이앤금***,42320.0,통신 공사업,중소기업,일반
4028103895,(유)구이앤금***,42320.0,통신 공사업,중소기업,일반
5668103896,다움주***,41111.0,단독 주택 건설업,중소기업,외감
5668103896,(주)다움주***,41111.0,단독 주택 건설업,중소기업,외감
1688803897,케이프**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1688803897,(주)케이***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2208603898,트리플***,71310.0,광고 대행업,중소기업,외감
2208603898,(주)트리플***,71310.0,광고 대행업,중소기업,외감
2638103899,메이드***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
2638103899,(주)메이드***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
2968603900,뷰**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2968603900,뷰쓰리***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1208703902,유**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1208703902,(주)***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1308603903,미래**,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1308603903,(주)미***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1388103904,팜존에***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1388103904,(주)팜존에***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3018803905,스**,73203.0,시각 디자인업,중소기업,일반
3018803905,(주)***,73203.0,시각 디자인업,중소기업,일반
3748803906,위츠모***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
3748803906,(주)위츠모***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
4808603907,클라우드시***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
4808603907,(주)클라우드시***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
6258603908,핀**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
6258603908,(주)***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8128803909,대일시**,42321.0,일반 통신 공사업,중소기업,일반
8128803909,(주)대일***,42321.0,일반 통신 공사업,중소기업,일반
8658603910,엘비에***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
8658603910,(주)엘비에***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1428103912,제인**,26429.0,기타 무선 통신장비 제조업,중소기업,외감
1428103912,(주)제***,26429.0,기타 무선 통신장비 제조업,중소기업,외감
5148103914,대**,42321.0,일반 통신 공사업,중소기업,일반
5148103914,대경텔***,42321.0,일반 통신 공사업,중소기업,일반
8168603915,윤휘씨앤***,47919.0,기타 통신 판매업,중소기업,일반
8168603915,(주)윤휘씨앤***,47919.0,기타 통신 판매업,중소기업,일반
3718803916,오션바**,46100.0,상품 중개업,중소기업,일반
3718803916,(주)오션***,46100.0,상품 중개업,중소기업,일반
1058703918,아주호***,55101.0,호텔업,중소기업,외감
1058703918,(주)아주호***,55101.0,호텔업,중소기업,외감
1208703919,라온화***,63999.0,그 외 기타 정보 서비스업,중소기업,일반
2158603920,이노**,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,외감
2158603920,(주)이***,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,외감
4028103921,베스트***,42110.0,건물 및 구축물 해체 공사업,중소기업,일반
4028103921,(유)베스트***,42110.0,건물 및 구축물 해체 공사업,중소기업,일반
5498103922,뉴**,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
5498103922,(주)***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
6138103923,세진**,42311.0,일반전기 공사업,중소기업,일반
6138103923,(주)세***,42311.0,일반전기 공사업,중소기업,일반
2048103926,이**,46441.0,의약품 도매업,중소기업,외감
2048103926,(주)***,46441.0,의약품 도매업,중소기업,외감
2048103926,(주)***,46441.0,의약품 도매업,중소기업,외감
2208603927,제일에프앤에쓰엔지***,42203.0,"방음, 방진 및 내화 공사업",중소기업,일반
2208603927,(주)제일에프앤에쓰엔지***,42203.0,"방음, 방진 및 내화 공사업",중소기업,일반
1048603929,이**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1048603929,(주)***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
5358703930,네오**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5358703930,(주)네***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
6428603931,민국정***,42321.0,일반 통신 공사업,중소기업,일반
6428603931,(주)민국정***,42321.0,일반 통신 공사업,중소기업,일반
1358103935,포인**,26111.0,메모리용 전자집적회로 제조업,중소기업,일반
1358103935,(주)포***,26111.0,메모리용 전자집적회로 제조업,중소기업,일반
2788603936,슈**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
2788603936,(주)***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
4018103937,강원**,42121.0,토공사업,중소기업,일반
4018103937,(주)강***,42121.0,토공사업,중소기업,일반
8098103938,알**,26410.0,유선 통신장비 제조업,중소기업,일반
8098103938,(주)***,26410.0,유선 통신장비 제조업,중소기업,일반
1278603939,서신정***,42320.0,통신 공사업,중소기업,일반
1278603939,(주)서신정***,42320.0,통신 공사업,중소기업,일반
2010703940,플**,16300.0,코르크 및 조물제품 제조업,중소기업,일반
2348103941,컨셉위드인***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
2348103941,(주)컨셉위드인***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3388603942,룩스**,42321.0,일반 통신 공사업,중소기업,일반
3388603942,(주)룩***,42321.0,일반 통신 공사업,중소기업,일반
3688703943,휴웰프**,71531.0,경영컨설팅업,중소기업,일반
3688703943,(주)휴웰***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5778803945,지테크**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
5778803945,(주)지테***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8878703946,파일론***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
8878703946,(주)파일론***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
3888603947,한매에**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
3888603947,(주)한매***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
4088103948,로그인**,42300.0,전기 및 통신 공사업,중소기업,일반
4088103948,로그인서광***,42300.0,전기 및 통신 공사업,중소기업,일반
4188103949,토림종***,41220.0,토목시설물 건설업,중소기업,일반
4188103949,(유)토림종***,41220.0,토목시설물 건설업,중소기업,일반
1018603950,오리엔트스타***,52992.0,"화물운송 중개, 대리 및 관련 서비스업",중소기업,일반
1018603950,(주)오리엔트스타***,52991.0,통관 대리 및 관련 서비스업,중소기업,일반
1018603950,(주)오리엔트스타***,52991.0,통관 대리 및 관련 서비스업,중소기업,일반
1058603951,세양스**,46464.0,운동 및 경기용품 도매업,중소기업,외감
1058603951,(주)세양***,46464.0,운동 및 경기용품 도매업,중소기업,외감
1088603952,(주)키즈***,46453.0,"서적, 잡지 및 기타 인쇄물 도매업",중소기업,일반
1208703953,에이블***,47310.0,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",중소기업,일반
1208703953,(주)에이블***,47310.0,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",중소기업,일반
1298103954,가덕씨***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
1298103954,(주)가덕씨***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
2068103955,아이티스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
2068103955,(주)아이티스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3101103956,컴**,47312.0,통신기기 소매업,중소기업,일반
6168603958,건영**,61299.0,그 외 기타 전기 통신업,중소기업,일반
6168603958,(주)건***,61299.0,그 외 기타 전기 통신업,중소기업,일반
6208103959,아이에스정***,42300.0,전기 및 통신 공사업,중소기업,일반
6208103959,아이에스정보기술***,42300.0,전기 및 통신 공사업,중소기업,일반
6278603960,한국마케팅미디***,47919.0,기타 통신 판매업,중소기업,일반
6278603960,(주)한국마케팅미디***,47919.0,기타 통신 판매업,중소기업,일반
8028803961,융합기술***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8028803961,융합기술연구소***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8138703962,에이**,47312.0,통신기기 소매업,중소기업,일반
8138703962,(주)에***,42321.0,일반 통신 공사업,중소기업,일반
8368803963,에이**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8368803963,에이비씨***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1058703964,푸드**,10799.0,그 외 기타 식료품 제조업,중소기업,등록
1058703964,(주)푸***,10799.0,그 외 기타 식료품 제조업,중소기업,코스닥등록
1108103965,스탠다드네***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1108103965,스탠다드네트웍스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
1368103966,윈앤윈**,16220.0,건축용 나무제품 제조업,중소기업,외감
1368103966,(주)윈앤***,16220.0,건축용 나무제품 제조업,중소기업,외감
3148603967,넥스젠***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3148603967,(주)넥스젠***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3628103968,비엔아***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,외감
3628103968,(주)비엔아***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,외감
3628803969,허브소**,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
3628803969,(주)허브***,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
5918803970,드림인종***,41229.0,기타 토목 시설물 건설업,중소기업,일반
5918803970,(주)드림인종***,41229.0,기타 토목 시설물 건설업,중소기업,일반
1098603971,위아**,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
1098603971,(주)위***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
3128603972,(주)에프파이브***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
3308803973,블루시**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3308803973,(주)블루***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
4178103974,삼화**,42320.0,통신 공사업,중소기업,일반
4178103974,(유)삼***,42320.0,통신 공사업,중소기업,일반
4638703975,아이브**,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
4128103976,에이스**,42310.0,전기 공사업,중소기업,일반
4128103976,(주)에이***,42310.0,전기 공사업,중소기업,일반
1058103977,백상**,68119.0,기타 부동산 임대업,중소기업,일반
1058103977,백상개발***,68119.0,기타 부동산 임대업,중소기업,일반
1058103977,백상개발***,68119.0,기타 부동산 임대업,중소기업,일반
1138603978,티쓰**,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
1138603978,티쓰리큐***,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
1858603980,팀**,58212.0,모바일 게임 소프트웨어 개발 및 공급업,중소기업,일반
1858603980,팀42***,58212.0,모바일 게임 소프트웨어 개발 및 공급업,중소기업,일반
2128103981,한국보원***,20422.0,"치약, 비누 및 기타 세제 제조업",중소기업,일반
2128103981,(주)한국보원***,20422.0,"치약, 비누 및 기타 세제 제조업",중소기업,일반
2538603982,리**,47912.0,전자상거래 소매업,중소기업,일반
2538603982,(주)***,47912.0,전자상거래 소매업,중소기업,일반
2618103983,일공삼***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
2618103983,(주)일공삼***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
4118103984,보은이**,42201.0,배관 및 냉ㆍ난방 공사업,중소기업,일반
4118103984,(유)가***,42201.0,배관 및 냉ㆍ난방 공사업,중소기업,일반
6158103985,라이노정***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
6158103985,(주)라이노정***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
6378703986,씨앤에***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
6378703986,(주)씨앤에***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
8198103987,디에스소프***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
8198103987,(주)디에스소프***,58221.0,시스템 소프트웨어 개발 및 공급업,중소기업,일반
1208603988,하나비젼씨***,42320.0,통신 공사업,중소기업,일반
1208603988,(주)하나비젼씨***,42320.0,통신 공사업,중소기업,일반
1348703989,지산크리에이***,59113.0,광고 영화 및 비디오물 제작업,중소기업,일반
1348703989,(주)지산크리에이***,59113.0,광고 영화 및 비디오물 제작업,중소기업,일반
2958603990,더숲디**,42121.0,토공사업,중소기업,일반
2958603990,(주)더숲***,42121.0,토공사업,중소기업,일반
6858103991,메디아***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
6858103991,메디아***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1018603992,콜로플라스트***,46440.0,"의약품, 의료용품 및 화장품 도매업",중소기업,외감
1018603992,콜로플라스트코리아***,46440.0,"의약품, 의료용품 및 화장품 도매업",중소기업,외감
1018603992,콜로플라스트코리아***,46440.0,"의약품, 의료용품 및 화장품 도매업",중소기업,외감
1051803993,세*,42412.0,"도배, 실내 장식 및 내장 목공사업",중소기업,일반
1018603994,타이호***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
1018603994,(주)타이호***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
1078703995,누리네***,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
1078703995,(주)누리네***,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
2148803996,지속가능발전경***,70200.0,인문 및 사회과학 연구개발업,중소기업,일반
2148803996,지속가능발전경영센터***,70200.0,인문 및 사회과학 연구개발업,중소기업,일반
2688703997,아이티***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2688703997,(주)아이티***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
4188103998,한울**,42322.0,내부 통신배선 공사업,중소기업,일반
5010203999,양심텔**,91000.0,스포츠 및 오락관련 서비스업,중소기업,일반
5158104001,동광**,41220.0,토목시설물 건설업,중소기업,일반
5158104001,동광건설***,41220.0,토목시설물 건설업,중소기업,일반
8458104002,에스씨엠***,66121.0,증권 중개업,중소기업,일반
8458104002,(주)에스씨엠***,66121.0,증권 중개업,중소기업,일반
1908104003,레귤러**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1908104003,(주)레귤***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5088104005,신영**,42310.0,전기 공사업,중소기업,일반
5088104005,(주)신***,42310.0,전기 공사업,중소기업,일반
5448104006,소프트웨어품질공***,73900.0,"그 외 기타 전문, 과학 및 기술 서비스업",중소기업,일반
5448104006,(주)소프트웨어품질공***,73900.0,"그 외 기타 전문, 과학 및 기술 서비스업",중소기업,일반
3838604007,성한산***,42420.0,유리 및 창호 공사업,중소기업,일반
3838604007,성한산업개발***,42420.0,유리 및 창호 공사업,중소기업,일반
3848104008,에스제***,42311.0,일반전기 공사업,중소기업,일반
3848104008,(주)에스제***,42311.0,일반전기 공사업,중소기업,일반
4018104009,에스지종***,41220.0,토목시설물 건설업,중소기업,일반
4018104009,(유)에스지종***,41220.0,토목시설물 건설업,중소기업,일반
5418704010,이음아***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
5418704010,(주)이음아***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1148104011,솔**,46591.0,사무용 가구 및 기기 도매업,중소기업,외감
1148104011,(주)***,46591.0,사무용 가구 및 기기 도매업,중소기업,외감
1208804012,브릿지미디어솔***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1208804012,브릿지미디어솔루션즈***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1408104013,아이유***,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
1408104013,(주)아이유***,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
1618104014,투니플**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1618104014,(주)투니***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2128104015,에스제이소***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
2568804016,위칸소**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
2568804016,(주)위칸***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3138104017,도경종***,41221.0,도로 건설업,중소기업,외감
3138104017,(주)도경종***,41221.0,도로 건설업,중소기업,일반
4208704018,후**,47912.0,전자상거래 소매업,중소기업,일반
4208704018,후오비***,47912.0,전자상거래 소매업,중소기업,일반
4498104019,솔*,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
4498104019,(주)**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
4678704020,다온시**,42320.0,통신 공사업,중소기업,일반
4678704020,인테크***,42321.0,일반 통신 공사업,중소기업,신설
5508704021,디**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5508704021,(주)***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
6028104022,비에스**,41122.0,제조업 및 유사 산업용 건물 건설업,중소기업,일반
6028104022,비에스건설***,41122.0,제조업 및 유사 산업용 건물 건설업,중소기업,일반
6168104023,에이에스정***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
6168104023,(주)에이에스정***,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,일반
6168104024,대진애니***,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,일반
6168104024,(주)대진애니***,59112.0,애니메이션 영화 및 비디오물 제작업,중소기업,일반
6748104025,메타**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
6748104025,(주)메***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
7168704026,위버스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
7168704026,(주)위버스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
3718604027,아성종***,41129.0,기타 비주거용 건물 건설업,중소기업,일반
3718604027,아성종합건설***,41129.0,기타 비주거용 건물 건설업,중소기업,일반
6138104028,다온**,42200.0,건물설비 설치 공사업,중소기업,일반
6138104028,(주)다***,42200.0,건물설비 설치 공사업,중소기업,일반
1132104029,두성**,41000.0,종합 건설업,중소기업,일반
1132204030,디에스**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
2068604031,해인이***,42322.0,내부 통신배선 공사업,중소기업,일반
2068604031,(주)해인이***,42322.0,내부 통신배선 공사업,중소기업,일반
3268704032,유정**,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
3268704032,(유)유***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
4098604033,그린이***,42322.0,내부 통신배선 공사업,중소기업,일반
4098604033,(주)그린이***,42322.0,내부 통신배선 공사업,중소기업,일반
5898604034,대아기***,41225.0,산업생산시설 종합건설업,중소기업,일반
5898604034,(주)대아기***,41225.0,산업생산시설 종합건설업,중소기업,일반
1068604035,케이엠에***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1068604035,(주)케이엠에***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1218104036,해오**,42201.0,배관 및 냉ㆍ난방 공사업,중소기업,일반
1218104036,(주)해***,42201.0,배관 및 냉ㆍ난방 공사업,중소기업,일반
2978604037,비앤에스***,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
2978604037,(주)비앤에스***,46522.0,통신·방송장비 및 부품 도매업,중소기업,일반
3088104038,조은**,42321.0,일반 통신 공사업,중소기업,일반
3088104038,(주)조***,42321.0,일반 통신 공사업,중소기업,일반
4723804039,도원모**,47310.0,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",중소기업,일반
5358104040,엠티엠***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5358104040,(주)엠티엠***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
6212204041,묵다**,47312.0,통신기기 소매업,중소기업,일반
8318704042,코어**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8318704042,(주)코***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8438104043,아**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
8438104043,(주)***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
8458104044,테크스***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
8458104044,(주)테크스***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
8468704045,아이티**,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
8468704045,(주)아이***,46510.0,"컴퓨터 및 주변장치, 소프트웨어 도매업",중소기업,일반
1470204046,바른**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1518704047,지엠에스***,71531.0,경영컨설팅업,중소기업,일반
1518704047,(주)지엠에스***,71531.0,경영컨설팅업,중소기업,일반
8178704048,파이랩테크***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
8178704048,(주)파이랩테크***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
2248104049,에이치**,75999.0,그 외 기타 분류 안된 사업지원 서비스업,중소기업,일반
2248104049,(주)에이***,75999.0,그 외 기타 분류 안된 사업지원 서비스업,중소기업,외감
1378104050,비에스**,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
1378104050,비에스엔씨***,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
2618104051,이프커***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
2618104051,(주)이프커***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
8528804052,퀀텀솔**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
8528804052,(주)퀀텀***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1094904053,아*,47910.0,통신 판매업,중소기업,일반
1308704054,와이피**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1308704054,와이피랩스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1708104055,이엔씨***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1708104055,(주)이엔씨***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2068104056,세양텔**,42320.0,통신 공사업,중소기업,일반
2068104056,(주)세양***,42320.0,통신 공사업,중소기업,일반
2068604057,모코엠**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
2068604057,(주)모코***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
2498604058,운칠**,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
2498604058,(주)운***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
2918604059,이지**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
2918604059,(주)이***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
3338104060,모아**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3338104060,(주)모***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
4098704061,소테**,26410.0,유선 통신장비 제조업,중소기업,일반
4098704061,(주)소***,26410.0,유선 통신장비 제조업,중소기업,일반
5458604062,포**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5458604062,(주)***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5768804063,넥**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5768804063,(주)***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
6168104064,신원**,42311.0,일반전기 공사업,중소기업,일반
6168104064,(주)신***,42311.0,일반전기 공사업,중소기업,일반
8618104065,일박**,55104.0,민박업,중소기업,일반
8618104065,(주)일***,55104.0,민박업,중소기업,일반
8878704066,다온에이치***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
8878704066,(주)다온에이치***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
2118804067,이트**,20423.0,화장품 제조업,중소기업,일반
2118804067,(주)이***,20423.0,화장품 제조업,중소기업,외감
1018104068,천강**,68121.0,주거용 건물 개발 및 공급업,중소기업,외감
1018104068,(주)천***,68121.0,주거용 건물 개발 및 공급업,중소기업,외감
1208604069,비오테크***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1208604069,(주)비오테크***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
4898704070,성우이**,42320.0,통신 공사업,중소기업,일반
4898704070,(주)성우***,42320.0,통신 공사업,중소기업,일반
5024504071,대한정***,42321.0,일반 통신 공사업,중소기업,일반
5038104072,조아**,42320.0,통신 공사업,중소기업,일반
5038104072,조아전자***,42320.0,통신 공사업,중소기업,일반
1058804073,아이엘***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1058804073,(주)아이엘***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1198604074,티엔**,46595.0,전기용 기계·장비 및 관련 기자재 도매업,중소기업,일반
1198604074,(주)티***,46595.0,전기용 기계·장비 및 관련 기자재 도매업,중소기업,외감
2118804075,레드**,63120.0,포털 및 기타 인터넷 정보 매개 서비스업,중소기업,일반
2118804075,(주)레***,63120.0,포털 및 기타 인터넷 정보 매개 서비스업,중소기업,일반
5188604076,스노우엔터테***,59201.0,음악 및 기타 오디오물 출판업,중소기업,일반
5188604076,(주)스노우엔터테***,59201.0,음악 및 기타 오디오물 출판업,중소기업,일반
1058704077,헬스**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,외감
1058704077,(주)헬***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1058704078,세림**,46595.0,전기용 기계·장비 및 관련 기자재 도매업,중소기업,일반
1058704078,(주)세***,46595.0,전기용 기계·장비 및 관련 기자재 도매업,중소기업,일반
2248104079,도원**,41221.0,도로 건설업,중소기업,일반
2248104079,도원건설***,41221.0,도로 건설업,중소기업,일반
1208804080,메리**,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1208804080,메리티움***,58200.0,소프트웨어 개발 및 공급업,중소기업,일반
1298604081,와이엠네***,42321.0,일반 통신 공사업,중소기업,일반
1298604081,(주)와이엠네***,42321.0,일반 통신 공사업,중소기업,일반
2178104082,위투**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
